wandb: WARNING The `run_name` is currently set to the same value as `TrainingArguments.output_dir`. If this was not intended, please specify a different run name by setting the `TrainingArguments.run_name` parameter.
                                                  
{'loss': -0.0, 'grad_norm': 0.2859947681427002, 'learning_rate': 1.9920000000000002e-05, 'completion_length': 81.453125, 'rewards/reward_function': -270.671875, 'reward': -270.671875, 'reward_std': 84.1400146484375, 'kl': 0.0, 'epoch': 0.0}
{'loss': 0.0164, 'grad_norm': 0.5866228938102722, 'learning_rate': 3.2000000000000003e-06, 'completion_length': 21.453125, 'rewards/reward_function': -45.15625, 'reward': -45.15625, 'reward_std': 32.399312019348145, 'kl': 0.41089676320552826, 'epoch': 0.84}
{'loss': 0.0173, 'grad_norm': 0.4898293614387512, 'learning_rate': 3.12e-06, 'completion_length': 21.609375, 'rewards/reward_function': -46.625, 'reward': -46.625, 'reward_std': 45.178303718566895, 'kl': 0.43286721408367157, 'epoch': 0.84}
{'loss': 0.0238, 'grad_norm': 0.7599064111709595, 'learning_rate': 3.04e-06, 'completion_length': 17.34375, 'rewards/reward_function': -30.46875, 'reward': -30.46875, 'reward_std': 21.53522491455078, 'kl': 0.5958046615123749, 'epoch': 0.85}
{'loss': 0.0275, 'grad_norm': 0.7522389888763428, 'learning_rate': 2.96e-06, 'completion_length': 19.046875, 'rewards/reward_function': -39.765625, 'reward': -39.765625, 'reward_std': 32.347829818725586, 'kl': 0.6882831156253815, 'epoch': 0.85}
{'loss': 0.0178, 'grad_norm': 0.6139273047447205, 'learning_rate': 2.88e-06, 'completion_length': 21.15625, 'rewards/reward_function': -44.5625, 'reward': -44.5625, 'reward_std': 42.394737243652344, 'kl': 0.4455859661102295, 'epoch': 0.86}
{'loss': 0.0199, 'grad_norm': 0.6106519103050232, 'learning_rate': 2.8000000000000003e-06, 'completion_length': 24.609375, 'rewards/reward_function': -56.46875, 'reward': -56.46875, 'reward_std': 57.03837966918945, 'kl': 0.49731165170669556, 'epoch': 0.86}
{'loss': 0.0212, 'grad_norm': 0.5019539594650269, 'learning_rate': 2.7200000000000002e-06, 'completion_length': 23.6875, 'rewards/reward_function': -51.015625, 'reward': -51.015625, 'reward_std': 54.18665885925293, 'kl': 0.5292798280715942, 'epoch': 0.86}
{'loss': 0.0177, 'grad_norm': 0.6053202748298645, 'learning_rate': 2.64e-06, 'completion_length': 20.15625, 'rewards/reward_function': -39.0, 'reward': -39.0, 'reward_std': 37.64261436462402, 'kl': 0.44159233570098877, 'epoch': 0.87}
{'loss': 0.0208, 'grad_norm': 0.7709780931472778, 'learning_rate': 2.56e-06, 'completion_length': 18.296875, 'rewards/reward_function': -32.921875, 'reward': -32.921875, 'reward_std': 23.995838165283203, 'kl': 0.5188509970903397, 'epoch': 0.87}
{'loss': 0.0192, 'grad_norm': 0.516757607460022, 'learning_rate': 2.4800000000000004e-06, 'completion_length': 23.46875, 'rewards/reward_function': -53.140625, 'reward': -53.140625, 'reward_std': 55.65188217163086, 'kl': 0.4797109067440033, 'epoch': 0.88}
{'loss': 0.0341, 'grad_norm': 1.3800779581069946, 'learning_rate': 2.4000000000000003e-06, 'completion_length': 22.515625, 'rewards/reward_function': -47.40625, 'reward': -47.40625, 'reward_std': 52.4210147857666, 'kl': 0.851623073220253, 'epoch': 0.88}
{'loss': 0.0385, 'grad_norm': 0.9389271140098572, 'learning_rate': 2.3200000000000002e-06, 'completion_length': 23.015625, 'rewards/reward_function': -47.625, 'reward': -47.625, 'reward_std': 50.38428497314453, 'kl': 0.9619663953781128, 'epoch': 0.88}
{'loss': 0.0224, 'grad_norm': 0.5534300208091736, 'learning_rate': 2.24e-06, 'completion_length': 20.15625, 'rewards/reward_function': -43.015625, 'reward': -43.015625, 'reward_std': 36.364423751831055, 'kl': 0.5597342550754547, 'epoch': 0.89}
{'loss': 0.0215, 'grad_norm': 0.6468451619148254, 'learning_rate': 2.16e-06, 'completion_length': 21.078125, 'rewards/reward_function': -44.859375, 'reward': -44.859375, 'reward_std': 38.769866943359375, 'kl': 0.5385996848344803, 'epoch': 0.89}
{'loss': 0.0171, 'grad_norm': 0.5153027772903442, 'learning_rate': 2.08e-06, 'completion_length': 23.546875, 'rewards/reward_function': -48.796875, 'reward': -48.796875, 'reward_std': 42.12268829345703, 'kl': 0.4279199093580246, 'epoch': 0.9}
{'loss': 0.0158, 'grad_norm': 0.5970631837844849, 'learning_rate': 2.0000000000000003e-06, 'completion_length': 24.90625, 'rewards/reward_function': -49.640625, 'reward': -49.640625, 'reward_std': 36.47216033935547, 'kl': 0.3940599858760834, 'epoch': 0.9}
{'loss': 0.0166, 'grad_norm': 0.6700802445411682, 'learning_rate': 1.9200000000000003e-06, 'completion_length': 18.859375, 'rewards/reward_function': -35.46875, 'reward': -35.46875, 'reward_std': 28.40049648284912, 'kl': 0.41516247391700745, 'epoch': 0.9}
{'loss': 0.0191, 'grad_norm': 0.696857213973999, 'learning_rate': 1.8400000000000002e-06, 'completion_length': 17.46875, 'rewards/reward_function': -29.375, 'reward': -29.375, 'reward_std': 24.689455032348633, 'kl': 0.47787293791770935, 'epoch': 0.91}
{'loss': 0.0194, 'grad_norm': 0.6328248977661133, 'learning_rate': 1.76e-06, 'completion_length': 19.09375, 'rewards/reward_function': -40.921875, 'reward': -40.921875, 'reward_std': 30.727506637573242, 'kl': 0.48384620249271393, 'epoch': 0.91}
{'loss': 0.0181, 'grad_norm': 0.6309582591056824, 'learning_rate': 1.6800000000000002e-06, 'completion_length': 21.75, 'rewards/reward_function': -47.296875, 'reward': -47.296875, 'reward_std': 38.5954065322876, 'kl': 0.45152850449085236, 'epoch': 0.92}
{'loss': 0.0197, 'grad_norm': 0.9223501086235046, 'learning_rate': 1.6000000000000001e-06, 'completion_length': 20.296875, 'rewards/reward_function': -40.375, 'reward': -40.375, 'reward_std': 29.885934829711914, 'kl': 0.4916207194328308, 'epoch': 0.92}
{'loss': 0.0231, 'grad_norm': 0.6053942441940308, 'learning_rate': 1.52e-06, 'completion_length': 22.828125, 'rewards/reward_function': -49.25, 'reward': -49.25, 'reward_std': 44.63159942626953, 'kl': 0.578073114156723, 'epoch': 0.92}
{'loss': 0.0183, 'grad_norm': 0.4891243278980255, 'learning_rate': 1.44e-06, 'completion_length': 21.546875, 'rewards/reward_function': -46.90625, 'reward': -46.90625, 'reward_std': 37.967777252197266, 'kl': 0.45873989164829254, 'epoch': 0.93}
{'loss': 0.02, 'grad_norm': 0.5853684544563293, 'learning_rate': 1.3600000000000001e-06, 'completion_length': 21.5625, 'rewards/reward_function': -41.921875, 'reward': -41.921875, 'reward_std': 39.26855659484863, 'kl': 0.49925753474235535, 'epoch': 0.93}
{'loss': 0.0257, 'grad_norm': 0.7030285000801086, 'learning_rate': 1.28e-06, 'completion_length': 21.671875, 'rewards/reward_function': -42.90625, 'reward': -42.90625, 'reward_std': 38.64427947998047, 'kl': 0.6414740979671478, 'epoch': 0.94}
{'loss': 0.0208, 'grad_norm': 0.615617573261261, 'learning_rate': 1.2000000000000002e-06, 'completion_length': 21.71875, 'rewards/reward_function': -52.953125, 'reward': -52.953125, 'reward_std': 48.36012077331543, 'kl': 0.5206184089183807, 'epoch': 0.94}
{'loss': 0.0205, 'grad_norm': 0.5329439043998718, 'learning_rate': 1.12e-06, 'completion_length': 19.375, 'rewards/reward_function': -42.265625, 'reward': -42.265625, 'reward_std': 41.246826171875, 'kl': 0.5122572183609009, 'epoch': 0.94}
{'loss': 0.0206, 'grad_norm': 0.6424420475959778, 'learning_rate': 1.04e-06, 'completion_length': 19.921875, 'rewards/reward_function': -47.109375, 'reward': -47.109375, 'reward_std': 43.572134017944336, 'kl': 0.514623373746872, 'epoch': 0.95}
{'loss': 0.0207, 'grad_norm': 0.5615314245223999, 'learning_rate': 9.600000000000001e-07, 'completion_length': 23.390625, 'rewards/reward_function': -50.375, 'reward': -50.375, 'reward_std': 52.33414268493652, 'kl': 0.5177177935838699, 'epoch': 0.95}
{'loss': 0.0229, 'grad_norm': 0.6101876497268677, 'learning_rate': 8.8e-07, 'completion_length': 21.78125, 'rewards/reward_function': -49.25, 'reward': -49.25, 'reward_std': 47.8151798248291, 'kl': 0.5725317299365997, 'epoch': 0.96}
{'loss': 0.0201, 'grad_norm': 0.5752806067466736, 'learning_rate': 8.000000000000001e-07, 'completion_length': 19.921875, 'rewards/reward_function': -36.75, 'reward': -36.75, 'reward_std': 36.0817928314209, 'kl': 0.5030561983585358, 'epoch': 0.96}
{'loss': 0.0227, 'grad_norm': 0.8665254712104797, 'learning_rate': 7.2e-07, 'completion_length': 26.453125, 'rewards/reward_function': -63.3125, 'reward': -63.3125, 'reward_std': 64.45967102050781, 'kl': 0.5677948445081711, 'epoch': 0.96}
{'loss': 0.0266, 'grad_norm': 0.702216625213623, 'learning_rate': 6.4e-07, 'completion_length': 18.375, 'rewards/reward_function': -36.875, 'reward': -36.875, 'reward_std': 30.482460021972656, 'kl': 0.6644865274429321, 'epoch': 0.97}
{'loss': 0.0218, 'grad_norm': 0.6571174263954163, 'learning_rate': 5.6e-07, 'completion_length': 20.390625, 'rewards/reward_function': -35.40625, 'reward': -35.40625, 'reward_std': 29.01325798034668, 'kl': 0.5455037355422974, 'epoch': 0.97}
{'loss': 0.0218, 'grad_norm': 0.7142607569694519, 'learning_rate': 4.800000000000001e-07, 'completion_length': 20.53125, 'rewards/reward_function': -40.71875, 'reward': -40.71875, 'reward_std': 29.33961296081543, 'kl': 0.5444986373186111, 'epoch': 0.98}
{'loss': 0.0176, 'grad_norm': 0.5980278253555298, 'learning_rate': 4.0000000000000003e-07, 'completion_length': 21.640625, 'rewards/reward_function': -47.328125, 'reward': -47.328125, 'reward_std': 49.13774490356445, 'kl': 0.43962863087654114, 'epoch': 0.98}
{'loss': 0.0181, 'grad_norm': 0.5554702281951904, 'learning_rate': 3.2e-07, 'completion_length': 20.28125, 'rewards/reward_function': -37.875, 'reward': -37.875, 'reward_std': 32.66506481170654, 'kl': 0.4518529325723648, 'epoch': 0.98}
{'loss': 0.0258, 'grad_norm': 0.6619981527328491, 'learning_rate': 2.4000000000000003e-07, 'completion_length': 22.984375, 'rewards/reward_function': -44.1875, 'reward': -44.1875, 'reward_std': 44.36782455444336, 'kl': 0.6440216600894928, 'epoch': 0.99}
{'loss': 0.0286, 'grad_norm': 0.9599987268447876, 'learning_rate': 1.6e-07, 'completion_length': 23.390625, 'rewards/reward_function': -48.015625, 'reward': -48.015625, 'reward_std': 45.83072280883789, 'kl': 0.7139646112918854, 'epoch': 0.99}
{'loss': 0.0222, 'grad_norm': 0.6015073657035828, 'learning_rate': 8e-08, 'completion_length': 20.375, 'rewards/reward_function': -41.9375, 'reward': -41.9375, 'reward_std': 41.915618896484375, 'kl': 0.556030660867691, 'epoch': 1.0}
{'loss': 0.0187, 'grad_norm': 0.726861298084259, 'learning_rate': 0.0, 'completion_length': 22.9375, 'rewards/reward_function': -53.5625, 'reward': -53.5625, 'reward_std': 42.76822853088379, 'kl': 0.4687146246433258, 'epoch': 1.0}
{'train_runtime': 3766.7435, 'train_samples_per_second': 0.531, 'train_steps_per_second': 0.066, 'train_loss': 0.010555870736017823, 'epoch': 1.0}
model.safetensors: 100%|██████████| 269M/269M [00:15<00:00, 17.5MB/s] 
Traceback (most recent call last):
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/utils/_http.py", line 409, in hf_raise_for_status
    response.raise_for_status()
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/requests/models.py", line 1024, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://huggingface.co/SmolGRPO-135M/resolve/main/config.json

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/transformers/utils/hub.py", line 403, in cached_file
    resolved_file = hf_hub_download(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/utils/_validators.py", line 114, in _inner_fn
    return fn(*args, **kwargs)
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 862, in hf_hub_download
    return _hf_hub_download_to_cache_dir(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 969, in _hf_hub_download_to_cache_dir
    _raise_on_head_call_error(head_call_error, force_download, local_files_only)
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 1486, in _raise_on_head_call_error
    raise head_call_error
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 1376, in _get_metadata_or_catch_error
    metadata = get_hf_file_metadata(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/utils/_validators.py", line 114, in _inner_fn
    return fn(*args, **kwargs)
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 1296, in get_hf_file_metadata
    r = _request_wrapper(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 280, in _request_wrapper
    response = _request_wrapper(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 304, in _request_wrapper
    hf_raise_for_status(response)
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/utils/_http.py", line 458, in hf_raise_for_status
    raise _format(RepositoryNotFoundError, message, response) from e
huggingface_hub.errors.RepositoryNotFoundError: 404 Client Error. (Request ID: Root=1-67dc02e3-79dda8554a807a2c1c42cc90;16ea5797-08af-4eb8-9734-a1003eb3885c)

Repository Not Found for url: https://huggingface.co/SmolGRPO-135M/resolve/main/config.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/u/dssc/scandu00/rebus-grpo/tutorial.py", line 95, in <module>
    generator = pipeline("text-generation", model="SmolGRPO-135M")
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/transformers/pipelines/__init__.py", line 812, in pipeline
    resolved_config_file = cached_file(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/transformers/utils/hub.py", line 426, in cached_file
    raise EnvironmentError(
OSError: SmolGRPO-135M is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`
Traceback (most recent call last):
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/utils/_http.py", line 409, in hf_raise_for_status
    response.raise_for_status()
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/requests/models.py", line 1024, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://huggingface.co/SmolGRPO-135M/resolve/main/config.json

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/transformers/utils/hub.py", line 403, in cached_file
    resolved_file = hf_hub_download(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/utils/_validators.py", line 114, in _inner_fn
    return fn(*args, **kwargs)
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 862, in hf_hub_download
    return _hf_hub_download_to_cache_dir(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 969, in _hf_hub_download_to_cache_dir
    _raise_on_head_call_error(head_call_error, force_download, local_files_only)
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 1486, in _raise_on_head_call_error
    raise head_call_error
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 1376, in _get_metadata_or_catch_error
    metadata = get_hf_file_metadata(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/utils/_validators.py", line 114, in _inner_fn
    return fn(*args, **kwargs)
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 1296, in get_hf_file_metadata
    r = _request_wrapper(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 280, in _request_wrapper
    response = _request_wrapper(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/file_download.py", line 304, in _request_wrapper
    hf_raise_for_status(response)
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/huggingface_hub/utils/_http.py", line 458, in hf_raise_for_status
    raise _format(RepositoryNotFoundError, message, response) from e
huggingface_hub.errors.RepositoryNotFoundError: 404 Client Error. (Request ID: Root=1-67dc02e3-79dda8554a807a2c1c42cc90;16ea5797-08af-4eb8-9734-a1003eb3885c)

Repository Not Found for url: https://huggingface.co/SmolGRPO-135M/resolve/main/config.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/u/dssc/scandu00/rebus-grpo/tutorial.py", line 95, in <module>
    generator = pipeline("text-generation", model="SmolGRPO-135M")
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/transformers/pipelines/__init__.py", line 812, in pipeline
    resolved_config_file = cached_file(
  File "/orfeo/cephfs/home/dssc/scandu00/.venv/lib64/python3.9/site-packages/transformers/utils/hub.py", line 426, in cached_file
    raise EnvironmentError(
OSError: SmolGRPO-135M is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`
