wandb: WARNING The `run_name` is currently set to the same value as `TrainingArguments.output_dir`. If this was not intended, please specify a different run name by setting the `TrainingArguments.run_name` parameter.
                                                  
{'loss': -0.0, 'grad_norm': 0.29732996225357056, 'learning_rate': 1.9920000000000002e-05, 'completion_length': 81.453125, 'rewards/reward_function': -270.671875, 'reward': -270.671875, 'reward_std': 84.1400146484375, 'kl': 0.0, 'epoch': 0.0}
{'loss': 0.0182, 'grad_norm': 0.5650596618652344, 'learning_rate': 3.2000000000000003e-06, 'completion_length': 23.859375, 'rewards/reward_function': -57.296875, 'reward': -57.296875, 'reward_std': 56.30031394958496, 'kl': 0.4552445709705353, 'epoch': 0.84}
{'loss': 0.0257, 'grad_norm': 0.5949843525886536, 'learning_rate': 3.12e-06, 'completion_length': 18.1875, 'rewards/reward_function': -41.5, 'reward': -41.5, 'reward_std': 38.82485389709473, 'kl': 0.6412999927997589, 'epoch': 0.84}
{'loss': 0.0197, 'grad_norm': 0.7125654220581055, 'learning_rate': 3.04e-06, 'completion_length': 18.296875, 'rewards/reward_function': -37.171875, 'reward': -37.171875, 'reward_std': 30.48218536376953, 'kl': 0.49333077669143677, 'epoch': 0.85}
{'loss': 0.0293, 'grad_norm': 0.7648902535438538, 'learning_rate': 2.96e-06, 'completion_length': 19.75, 'rewards/reward_function': -41.109375, 'reward': -41.109375, 'reward_std': 33.48893356323242, 'kl': 0.7328035235404968, 'epoch': 0.85}
{'loss': 0.0233, 'grad_norm': 0.5251985192298889, 'learning_rate': 2.88e-06, 'completion_length': 19.140625, 'rewards/reward_function': -37.90625, 'reward': -37.90625, 'reward_std': 36.17917442321777, 'kl': 0.582525223493576, 'epoch': 0.86}
{'loss': 0.0196, 'grad_norm': 0.6431624889373779, 'learning_rate': 2.8000000000000003e-06, 'completion_length': 20.90625, 'rewards/reward_function': -42.90625, 'reward': -42.90625, 'reward_std': 44.61653137207031, 'kl': 0.4908197224140167, 'epoch': 0.86}
{'loss': 0.0204, 'grad_norm': 0.6410305500030518, 'learning_rate': 2.7200000000000002e-06, 'completion_length': 22.421875, 'rewards/reward_function': -50.4375, 'reward': -50.4375, 'reward_std': 50.09573554992676, 'kl': 0.5107819437980652, 'epoch': 0.86}
{'loss': 0.0188, 'grad_norm': 0.5437139868736267, 'learning_rate': 2.64e-06, 'completion_length': 19.875, 'rewards/reward_function': -40.5, 'reward': -40.5, 'reward_std': 41.73568534851074, 'kl': 0.46905533969402313, 'epoch': 0.87}
{'loss': 0.027, 'grad_norm': 0.8022838234901428, 'learning_rate': 2.56e-06, 'completion_length': 18.484375, 'rewards/reward_function': -39.28125, 'reward': -39.28125, 'reward_std': 27.05004119873047, 'kl': 0.6743210256099701, 'epoch': 0.87}
{'loss': 0.0217, 'grad_norm': 0.6113356947898865, 'learning_rate': 2.4800000000000004e-06, 'completion_length': 21.90625, 'rewards/reward_function': -50.625, 'reward': -50.625, 'reward_std': 38.24842071533203, 'kl': 0.5430814623832703, 'epoch': 0.88}
{'loss': 0.0226, 'grad_norm': 0.6182087063789368, 'learning_rate': 2.4000000000000003e-06, 'completion_length': 22.515625, 'rewards/reward_function': -50.328125, 'reward': -50.328125, 'reward_std': 45.853790283203125, 'kl': 0.5656037926673889, 'epoch': 0.88}
{'loss': 0.0212, 'grad_norm': 0.6378132700920105, 'learning_rate': 2.3200000000000002e-06, 'completion_length': 19.828125, 'rewards/reward_function': -36.40625, 'reward': -36.40625, 'reward_std': 30.397831916809082, 'kl': 0.5310269594192505, 'epoch': 0.88}
{'loss': 0.0227, 'grad_norm': 0.5801389217376709, 'learning_rate': 2.24e-06, 'completion_length': 21.28125, 'rewards/reward_function': -45.765625, 'reward': -45.765625, 'reward_std': 46.727962493896484, 'kl': 0.5672699809074402, 'epoch': 0.89}
{'loss': 0.0244, 'grad_norm': 0.6721203923225403, 'learning_rate': 2.16e-06, 'completion_length': 19.015625, 'rewards/reward_function': -39.484375, 'reward': -39.484375, 'reward_std': 30.69121551513672, 'kl': 0.6112411618232727, 'epoch': 0.89}
{'loss': 0.0213, 'grad_norm': 0.6355799436569214, 'learning_rate': 2.08e-06, 'completion_length': 21.453125, 'rewards/reward_function': -45.21875, 'reward': -45.21875, 'reward_std': 45.4110050201416, 'kl': 0.5324601233005524, 'epoch': 0.9}
{'loss': 0.0165, 'grad_norm': 0.547677755355835, 'learning_rate': 2.0000000000000003e-06, 'completion_length': 22.8125, 'rewards/reward_function': -44.3125, 'reward': -44.3125, 'reward_std': 44.40597152709961, 'kl': 0.4127674400806427, 'epoch': 0.9}
{'loss': 0.024, 'grad_norm': 0.8450438976287842, 'learning_rate': 1.9200000000000003e-06, 'completion_length': 22.5, 'rewards/reward_function': -45.328125, 'reward': -45.328125, 'reward_std': 44.91900444030762, 'kl': 0.6004289090633392, 'epoch': 0.9}
{'loss': 0.0196, 'grad_norm': 0.5856440663337708, 'learning_rate': 1.8400000000000002e-06, 'completion_length': 20.515625, 'rewards/reward_function': -39.8125, 'reward': -39.8125, 'reward_std': 35.77112102508545, 'kl': 0.48998042941093445, 'epoch': 0.91}
{'loss': 0.0216, 'grad_norm': 0.6639955639839172, 'learning_rate': 1.76e-06, 'completion_length': 19.3125, 'rewards/reward_function': -41.0625, 'reward': -41.0625, 'reward_std': 41.948720932006836, 'kl': 0.5397753119468689, 'epoch': 0.91}
{'loss': 0.0193, 'grad_norm': 0.651786208152771, 'learning_rate': 1.6800000000000002e-06, 'completion_length': 21.34375, 'rewards/reward_function': -47.5625, 'reward': -47.5625, 'reward_std': 38.326812744140625, 'kl': 0.4817603528499603, 'epoch': 0.92}
{'loss': 0.0222, 'grad_norm': 0.945728063583374, 'learning_rate': 1.6000000000000001e-06, 'completion_length': 20.25, 'rewards/reward_function': -44.0, 'reward': -44.0, 'reward_std': 35.70529556274414, 'kl': 0.5559090673923492, 'epoch': 0.92}
{'loss': 0.0183, 'grad_norm': 0.5892190933227539, 'learning_rate': 1.52e-06, 'completion_length': 21.4375, 'rewards/reward_function': -39.71875, 'reward': -39.71875, 'reward_std': 38.053025245666504, 'kl': 0.45764003694057465, 'epoch': 0.92}
{'loss': 0.0191, 'grad_norm': 0.5371723771095276, 'learning_rate': 1.44e-06, 'completion_length': 20.1875, 'rewards/reward_function': -45.40625, 'reward': -45.40625, 'reward_std': 44.31954574584961, 'kl': 0.47830161452293396, 'epoch': 0.93}
{'loss': 0.0206, 'grad_norm': 0.5415639281272888, 'learning_rate': 1.3600000000000001e-06, 'completion_length': 20.78125, 'rewards/reward_function': -49.15625, 'reward': -49.15625, 'reward_std': 60.359676361083984, 'kl': 0.5155005753040314, 'epoch': 0.93}
{'loss': 0.0227, 'grad_norm': 0.6397503018379211, 'learning_rate': 1.28e-06, 'completion_length': 17.796875, 'rewards/reward_function': -29.40625, 'reward': -29.40625, 'reward_std': 25.164688110351562, 'kl': 0.5682336091995239, 'epoch': 0.94}
{'loss': 0.0246, 'grad_norm': 0.6114445328712463, 'learning_rate': 1.2000000000000002e-06, 'completion_length': 16.703125, 'rewards/reward_function': -29.25, 'reward': -29.25, 'reward_std': 25.283912658691406, 'kl': 0.6147143840789795, 'epoch': 0.94}
{'loss': 0.0214, 'grad_norm': 0.6073428988456726, 'learning_rate': 1.12e-06, 'completion_length': 21.21875, 'rewards/reward_function': -46.984375, 'reward': -46.984375, 'reward_std': 38.94991493225098, 'kl': 0.5361015349626541, 'epoch': 0.94}
{'loss': 0.0209, 'grad_norm': 0.7233224511146545, 'learning_rate': 1.04e-06, 'completion_length': 16.53125, 'rewards/reward_function': -39.140625, 'reward': -39.140625, 'reward_std': 25.852534770965576, 'kl': 0.5214390456676483, 'epoch': 0.95}
{'loss': 0.0236, 'grad_norm': 0.6189332008361816, 'learning_rate': 9.600000000000001e-07, 'completion_length': 16.671875, 'rewards/reward_function': -30.890625, 'reward': -30.890625, 'reward_std': 23.53945827484131, 'kl': 0.5900566279888153, 'epoch': 0.95}
{'loss': 0.0231, 'grad_norm': 0.7686888575553894, 'learning_rate': 8.8e-07, 'completion_length': 19.390625, 'rewards/reward_function': -41.8125, 'reward': -41.8125, 'reward_std': 30.145126342773438, 'kl': 0.5778073370456696, 'epoch': 0.96}
{'loss': 0.0205, 'grad_norm': 0.5676753520965576, 'learning_rate': 8.000000000000001e-07, 'completion_length': 18.984375, 'rewards/reward_function': -35.53125, 'reward': -35.53125, 'reward_std': 26.641937255859375, 'kl': 0.5132099390029907, 'epoch': 0.96}
{'loss': 0.025, 'grad_norm': 0.8402408957481384, 'learning_rate': 7.2e-07, 'completion_length': 20.0, 'rewards/reward_function': -40.875, 'reward': -40.875, 'reward_std': 34.366326332092285, 'kl': 0.62554931640625, 'epoch': 0.96}
{'loss': 0.0229, 'grad_norm': 0.6533591151237488, 'learning_rate': 6.4e-07, 'completion_length': 18.296875, 'rewards/reward_function': -37.421875, 'reward': -37.421875, 'reward_std': 34.88148880004883, 'kl': 0.5716387331485748, 'epoch': 0.97}
{'loss': 0.0211, 'grad_norm': 0.564458429813385, 'learning_rate': 5.6e-07, 'completion_length': 19.453125, 'rewards/reward_function': -39.78125, 'reward': -39.78125, 'reward_std': 30.897798538208008, 'kl': 0.5271055698394775, 'epoch': 0.97}
{'loss': 0.0174, 'grad_norm': 0.6141824722290039, 'learning_rate': 4.800000000000001e-07, 'completion_length': 23.28125, 'rewards/reward_function': -45.578125, 'reward': -45.578125, 'reward_std': 48.09147071838379, 'kl': 0.43534427881240845, 'epoch': 0.98}
{'loss': 0.0193, 'grad_norm': 0.6810708045959473, 'learning_rate': 4.0000000000000003e-07, 'completion_length': 19.453125, 'rewards/reward_function': -45.203125, 'reward': -45.203125, 'reward_std': 40.749298095703125, 'kl': 0.4822501689195633, 'epoch': 0.98}
{'loss': 0.0207, 'grad_norm': 0.6364345550537109, 'learning_rate': 3.2e-07, 'completion_length': 19.828125, 'rewards/reward_function': -42.3125, 'reward': -42.3125, 'reward_std': 37.688050270080566, 'kl': 0.5166133940219879, 'epoch': 0.98}
{'loss': 0.0193, 'grad_norm': 0.5643028020858765, 'learning_rate': 2.4000000000000003e-07, 'completion_length': 23.296875, 'rewards/reward_function': -47.859375, 'reward': -47.859375, 'reward_std': 52.48979377746582, 'kl': 0.48332586884498596, 'epoch': 0.99}
{'loss': 0.0239, 'grad_norm': 0.7123297452926636, 'learning_rate': 1.6e-07, 'completion_length': 23.328125, 'rewards/reward_function': -54.296875, 'reward': -54.296875, 'reward_std': 47.318960189819336, 'kl': 0.5982063412666321, 'epoch': 0.99}
{'loss': 0.0227, 'grad_norm': 0.6821252703666687, 'learning_rate': 8e-08, 'completion_length': 20.4375, 'rewards/reward_function': -44.140625, 'reward': -44.140625, 'reward_std': 34.40219306945801, 'kl': 0.568628340959549, 'epoch': 1.0}
{'loss': 0.0206, 'grad_norm': 0.755858838558197, 'learning_rate': 0.0, 'completion_length': 24.25, 'rewards/reward_function': -59.625, 'reward': -59.625, 'reward_std': 62.484352111816406, 'kl': 0.5140285193920135, 'epoch': 1.0}
{'train_runtime': 4365.5553, 'train_samples_per_second': 0.458, 'train_steps_per_second': 0.057, 'train_loss': 0.011270122429355978, 'epoch': 1.0}
model.safetensors: 100%|██████████| 269M/269M [00:12<00:00, 21.6MB/s] 
